,ASM_MD_FileSize,ASM_MD_NumLines,ASM_SYMBOLS_*,ASM_SYMBOLS_-,ASM_SYMBOLS_+,ASM_SYMBOLS_left_bracket,ASM_SYMBOLS_right_bracket,ASM_SYMBOLS_@,ASM_SYMBOLS_?,ASM_1GRAM_OPCODES_add,ASM_1GRAM_OPCODES_al,ASM_1GRAM_OPCODES_bt,ASM_1GRAM_OPCODES_call,ASM_1GRAM_OPCODES_const,ASM_1GRAM_OPCODES_db,ASM_1GRAM_OPCODES_dd,ASM_1GRAM_OPCODES_dw,ASM_1GRAM_OPCODES_ends,ASM_1GRAM_OPCODES_in,ASM_1GRAM_OPCODES_int,ASM_1GRAM_OPCODES_jb,ASM_1GRAM_OPCODES_jg,ASM_1GRAM_OPCODES_jl,ASM_1GRAM_OPCODES_jo,ASM_1GRAM_OPCODES_jz,ASM_1GRAM_OPCODES_not,ASM_1GRAM_OPCODES_or,ASM_1GRAM_OPCODES_out,ASM_1GRAM_OPCODES_proc,ASM_1GRAM_OPCODES_test,ASM_1GRAM_OPCODES_wait,ASM_REG_rax,ASM_REG_ah,ASM_REG_al,ASM_REG_ch,ASM_REG_cl,ASM_REG_rdx,ASM_REG_dx,ASM_REG_dh,ASM_REG_bx,ASM_REG_bh,ASM_REG_bl,ASM_REG_sp,ASM_REG_bp,ASM_REG_si,ASM_REG_di,ASM_REG_cs,ASM_REG_ds,ASM_REG_es,ASM_REG_fs,ASM_REG_gs,ASM_MISC_Virtual,ASM_MISC_Offset,ASM_MISC_loc,ASM_MISC_Import,ASM_MISC_var,ASM_MISC_UINT,ASM_MISC_LONG,ASM_MISC_BOOL,ASM_MISC_WORD,ASM_MISC_large,ASM_MISC_short,ASM_MISC_dd,ASM_MISC_db,ASM_MISC_dw,ASM_MISC_ptr,ASM_MISC_DATA,ASM_MISC_FUNCTION,ASM_MISC_byte,ASM_MISC_word,ASM_MISC_char,ASM_MISC_arg,ASM_MISC_asc,ASM_MISC_align,ASM_MISC_unk,ASM_MISC_cookie,ASM_MISC_off,ASM_MISC_dll,ASM_MISC_DLL,ASM_MISC_void,ASM_MISC_HRESULT,ASM_MISC_HDC,ASM_MISC_HANDLE,ASM_MISC_int,ASM_MISC_entry,ASM_MISC_rva,ASM_MISC_config,ASM_MISC_exe,ASM_MISC_Software,ASM_MISC_CurrentVersion,ASM_MISC_case,ASM_MISC_microsoft,ASM_MISC_proc,ASM_MISC_search,ASM_MISC_assume,ASM_SECTION_Num_Sections,ASM_SECTION_Unknown_Sections,ASM_SECTION_Unknown_Sections_lines,ASM_SECTION_Unknown_Sections_por,ASM_SECTION_Unknown_Sections_lines_por,ASM_DD_db_por,ASM_DD_dd_por,ASM_DD_dw_por,ASM_DD_dc_por,ASM_DD_dbN0_por,NtQueryPerformanceCounter,NtCreateThreadEx,NtClose,NtSetInformationProcess,NtAllocateVirtualMemory,NtSetEvent,NtWaitForWorkViaWorkerFactory,NtResumeThread,NtClearEvent,NtWaitForMultipleObjects,NtReleaseWorkerFactoryWorker,NtRemoveIoCompletionEx,NtAssociateWaitCompletionPacket,NtPulseEvent,NtCancelTimer,NtSetTimerEx,NtSetIoCompletionEx,NtQueryInformationThread,NtWaitForSingleObject,NtQueryInformationToken,NtOpenKey,NtCallbackReturn,NtCreateEvent,NtWriteFile,NtUnlockFile,NtAlpcSendWaitReceivePort,NtLockFile,NtSetInformationThread,NtUpdateWnfStateData,NtReleaseMutant,NtQueryKey,NtOpenKeyEx,NtQueryValueKey,NtAllocateVirtualMemoryEx,NtReleaseSemaphore,NtAlpcQueryInformation,NtTraceControl,NtSetTimer2,NtWaitForAlertByThreadId,NtAlertThreadByThreadId,NtDelayExecution,NtQuerySystemInformation,NtManagePartition,NtSetInformationKey,NtOpenThreadToken,NtOpenThreadTokenEx,NtSetInformationWorkerFactory,NtContinue,NtContinueEx,NtWorkerFactoryWorkerReady,NtOpenProcess,NtQueryInformationProcess,NtQueryAttributesFile,NtFreeVirtualMemory,NtTerminateThread,NtOpenDirectoryObject,NtQuerySecurityObject,NtOpenProcessToken,NtOpenProcessTokenEx,NtOpenFile,NtDeviceIoControlFile,NtQuerySecurityAttributesToken,NtCreateFile,NtQuerySystemInformationEx,NtCreateKey,NtSetValueKey,NtAlpcImpersonateClientOfPort,NtAlpcQueryInformationMessage,NtPrivilegeCheck,NtAccessCheck,NtAccessCheckByType,NtDeleteWnfStateName,NtQueryInformationFile,NtCreateSection,NtMapViewOfSection,NtUnmapViewOfSectionEx,NtFsControlFile,NtSetSystemInformation,NtQueryLicenseValue,NtCreateTimer,NtAlpcCreateSecurityContext,NtAlpcDeleteSecurityContext,NtSetInformationFile,NtReadFile,NtAlpcCreatePortSection,NtAlpcCreateSectionView,NtAlpcDeletePortSection,NtProtectVirtualMemory,NtTraceEvent,NtCancelWaitCompletionPacket,NtCreateWaitCompletionPacket,NtTestAlert,NtAlpcDisconnectPort,NtRemoveIoCompletion,NtReplyWaitReceivePort,NtReplyWaitReceivePortEx,NtQueryObject,NtSetInformationObject,NtUnmapViewOfSection,NtQueryWnfStateData,NtSubscribeWnfStateChange,NtSetIoCompletion,NtCancelIoFile,NtTerminateProcess,NtDuplicateToken,NtAlpcDeleteSectionView,NtDuplicateObject,NtQueryInformationJobObject,NtSetInformationJobObject,NtUnsubscribeWnfStateChange,NtEnumerateKey,NtCreateIoCompletion,NtPowerInformation,NtQueryDirectoryObject,NtQueryVirtualMemory,NtUnlockVirtualMemory,NtSetInformationVirtualMemory,NtWaitForMultipleObjects32,NtOpenEvent,NtQueryDirectoryFileEx,NtFlushBuffersFile,NtFlushBuffersFileEx,NtQueryVolumeInformationFile,NtSetSecurityObject,NtOpenSymbolicLinkObject,NtQuerySymbolicLinkObject,NtAlpcSetInformation,NtEnumerateValueKey,NtQueryInstallUILanguage,NtIsProcessInJob,NtQueryWnfStateNameInformation,NtGetCompleteWnfStateSubscription,NtCreateUserProcess,NtCreateWnfStateName,NtApphelpCacheControl,NtAlpcOpenSenderThread,NtOpenThread,NtWriteVirtualMemory,NtReadVirtualMemory,NtImpersonateThread,NtQueryDebugFilterState,NtPlugPlayControl,NtResetEvent,NtCreateWorkerFactory,NtCreateTimer2,NtOpenSection,NtConnectPort,NtSecureConnectPort,NtAlpcAcceptConnectPort,NtInitializeNlsFiles,NtQueryDefaultLocale,NtCreateMutant,NtSetWnfProcessNotificationEvent,NtNotifyChangeKey,NtNotifyChangeMultipleKeys,NtGetMUIRegistryInfo,NtAlpcConnectPort,NtAlpcOpenSenderProcess,NtAlpcConnectPortEx,NtAccessCheckByTypeAndAuditAlarm,NtCloseObjectAuditAlarm,NtImpersonateAnonymousToken,NtCreateSemaphore,NtOpenSemaphore,NtAlpcCreatePort,NtAdjustPrivilegesToken,NtQueryMultipleValueKey,NtAccessCheckAndAuditAlarm,NtFindAtom,NtAssignProcessToJobObject,NtCancelIoFileEx,NtDeleteValueKey,NtRegisterThreadTerminatePort,NtQuerySection,NtOpenMutant,NtIsUILanguageComitted,ArbPreprocessEntry,NtCreatePrivateNamespace,NtQueryFullAttributesFile,NtAllocateLocallyUniqueId,NtCreateTokenEx,NtSetInformationToken,NtCreateJobObject,NtCompareObjects,NtAlpcCreateResourceReserve,NtAdjustGroupsToken,NtMapViewOfSectionEx,NtAddAtomEx,NtCreateProcessEx,NtQueryEvent,NtQueryMutant,NtQuerySemaphore,NtGetNextThread,NtSuspendThread,NtAcceptConnectPort,NtRequestWaitReplyPort,NtReplyPort,NtSuspendProcess,NtLoadKeyEx,NtDeleteKey,NtQueueApcThread,NtQueueApcThreadEx,NtShutdownWorkerFactory,NtQueryDirectoryFile,NtResumeProcess,NtAllocateReserveObject,NtRaiseHardError,NtFlushProcessWriteBuffers,NtGetCachedSigningLevel,NtCompareSigningLevels,NtPrivilegedServiceAuditAlarm,NtDeleteAtom,NtQueryInformationAtom,NtGetContextThread,NtCreateSymbolicLinkObject,NtCancelTimer2,NtSetThreadExecutionState,NtMakeTemporaryObject,NtLockVirtualMemory,NtAcquireProcessActivityReference,NtSetTimerResolution,NtNotifyChangeDirectoryFile,NtNotifyChangeDirectoryFileEx,NtTerminateJobObject,NtRaiseException,NtExtendSection,NtCreateNamedPipeFile,NtQueryTimerResolution,NtWriteFileGather,NtOpenPrivateNamespace,NtFlushKey,NtFilterToken,NtReadFileScatter,NtAlpcCancelMessage,NtGetWriteWatch,NtYieldExecution,NtSetContextThread,NtGetNlsSectionPtr,NtQueryDefaultUILanguage,NtDeleteObjectAuditAlarm,NtCreateTransactionManager,NtCreateResourceManager,NtRecoverTransactionManager,NtRecoverResourceManager,NtUnloadKeyEx,NtFlushVirtualMemory,NtSetIRTimer,NtOpenObjectAuditAlarm,NtResetWriteWatch,NtQuerySystemEnvironmentValueEx,NtCreateDirectoryObjectEx,NtCreateLowBoxToken,NtCompareTokens,NtOpenSession,NtAreMappedFilesTheSame,NtSetCachedSigningLevel,NtSetCachedSigningLevel2,NtCreateTransaction,NtOpenKeyTransactedEx,Classification
1125542c8a973c1f614465f0a7c7c8ebeb2dc151c5d4876bfff7cdca7fd2b15e.exe,34848,327,92,78,89,87,84,106,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,1,1,0,0,0,0,0,5704,95,31228,540,1352,6736,13292,86,7735,1109,374,1477,797,76,153,477,459,1357,106386,10728,1032,601,1437,130,31,22365,31,33967,86,1801,23971,21493,14540,550,100,8602,7396,399,8117,8059,432,6407,32,721,5393,5452,24969,86,127,61,424,1560,409,515,176,191,436,566,618,490,502,797,309,76,335,169,4099,79,14,699,115,5,182,307,512,244,78,6,104,61,264,228,688,777,222,228,224,3335,334,27,126,92,9,311,193,193,1459,31,188,194,93,16,3,7,109,22,325,186,12,7,7180,43,15,200,3758,29,264,60,35,129,1,1,59,5,14,14,31,851,3,7,4,21,5,5,268,8,9,60,200,15,100,8,0,14,28,309,10,10,50,5,11,284,5,51,51,8,80,25,21,25,32,6,52,54,5,51,3,15,72,1,11,1,1,63,4,2,57,0,63,10,0,4,0,0,1,0,2,46,0,1,0,0,0,0,5,8,9,0,2,2,3,3,0,4,0,0,0,0,13,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34c1121937c35b39b654428cf3fc6b16e3e2eed03c1ccbcfc77183d1749ebadc.exe,71168,398,47,78,87,106,104,160,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,57,59,1,1,0,0,0,0,0,2166,68,11365,211,1993,1067,819,61,958,678,154,1631,526,49,99,226,752,871,3802,1266,140,520,281,868,44,1485,44,1669,67,199,3512,3156,3050,140,30,368,136,303,382,366,185,143069,8,358,332,344,1114,38,388,30,71,339,4760,1507,105,29,116,103,118,5371,363,170,5271,23,22,48,142,14,10,78,34,4,3341,130,8103,8077,28,1,21,21,29,40,1212,447,5,5,11,584,227,8,34,69,3,128,245,245,591,10,8068,40,35,15,3,1,16,4,46,3,2,6,76,9,16,200,249,30,43,11,15,12230,0,0,85,4,4,4,4,149,1,0,2,9,0,6,38,1,4,16,28,2,33,18,0,3,6,62,0,0,20,0,0,73,0,6,6,0,9,5,11,2,5,1,16,12,3,9,0,10,41,0,0,2,1,23,59,0,42,0,34,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4ae6519e0d6a7aaf9b684497763257e3a752ef0b31b4ba31afb9aecd1af59d9a.exe,57344,231,57,63,79,102,88,114,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,1,1,0,0,0,0,0,15643,128,31057,344,2218,7127,4810,215,2229,2378,671,1737,1045,46,128,501,689,2035,26818,4387,2817,544,1123,3314,0,8947,0,9614,192,580,8072,9770,6277,1706,385,2885,601,670,713,679,199,5244,37,228,4279,4308,5445,111,445,80,157,8993,7536,2309,50,87,212,403,434,7299,3167,554,7824,59,43,80,1369,246,35,826,115,8,6472,274,6184,5931,353,1,167,22,135,124,5124,1145,3,4,4,3570,5272,3,74,131,1,464,321,321,277,88,4725,157,175,95,0,0,44,1,300,345,52,70,565,26,40,200,2886,18,212,10,192,13687,1972,1972,534,16,226,182,12,306,0,33,78,385,5,17,222,5,12,28,70,10,101,88,2,13,26,224,5,5,61,5,10,95,5,21,21,10,42,16,26,58,204,5,30,13,7,21,1,293,29,6,0,1,1,21,46,0,0,0,1,13,4,16,6,3,4,4,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,37,0,2,0,0,0,0,0,0,0,89,10,1,0,10,19,0,0,0,96,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1a05cba6870798d2e73001bf872e4d579460c380c060fd051f33a703f504b8a3.exe,94720,496,129,141,168,138,189,162,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,154,1,1,0,0,0,0,0,7680,174,35593,545,3724,5894,5918,202,1021,1789,602,1455,1213,42,129,263,418,2466,16239,6898,3824,708,1302,2356,97,11003,97,11511,305,257,11439,11346,7272,2232,108,3894,1192,579,665,629,745,1562,35,369,6222,6290,6983,144,161,104,234,1324,6616,3370,177,144,581,685,747,8942,2677,711,9216,86,282,116,1748,313,69,7095,134,14,7923,426,5659,5281,368,260,301,20,198,225,8724,2243,11,46,14,4872,2221,37,164,181,17,646,287,287,1015,60,5196,279,276,47,5,15,110,23,643,349,49,105,977,54,50,162,6649,0,419,20,287,14516,27,27,706,12,312,252,15,705,1,32,107,525,10,18,451,11,24,65,781,18,210,86,4,26,52,479,15,15,64,10,30,87,9,71,71,20,48,23,26,75,255,6,90,46,5,32,1,408,31,5,0,1,0,63,5,2,57,0,32,80,3,15,5,3,4,4,2,9,0,2,0,0,0,37,5,10,10,0,1,1,3,3,1,15,0,0,0,0,12,32,2,0,0,37,14,0,0,14,0,0,0,0,17,5,0,0,4,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a3f6679f856ce665166f3979520936ce148fb216be6ea509fd8f527256191fe5.exe,50176,227,43,61,75,76,80,105,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,1,1,0,0,0,0,0,6206,139,7839,343,1200,6525,20020,135,738,810,326,1724,838,35,70,421,691,1180,27262,2352,444,1339,1184,173,58,40007,58,40711,116,129,6396,5113,4208,170,75,19408,495,358,194,151,9,293,27,439,1039,1078,38402,133,492,129,237,1775,198,990,54,49,302,239,270,442,890,217,233,57,231,33,533,27,56,680,49,13,167,136,251,168,56,3,90,60,183,178,456,473,416,416,416,1662,349,10,95,135,18,272,293,293,1060,34,88,154,54,29,3,13,67,15,296,388,16,10,298,27,13,324,2002,52,159,12,22,41,2,2,59,2,11,9,8,423,2,12,5,28,2,4,165,3,7,28,35,3,35,8,0,9,18,190,6,6,32,3,12,87,3,47,47,2,37,11,15,15,19,2,49,18,2,18,0,15,67,1,0,0,1,96,5,4,51,0,36,1,0,3,1,1,1,2,2,6,0,2,0,0,0,0,3,6,10,0,1,2,3,3,0,9,0,2,0,0,12,32,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2bc8579bb843386dd0198069bb54e4abebbe9e2cc0ab2fae2f1386fb4b70cd1b.exe,186725,1117,232,238,261,275,239,399,241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,250,250,253,1,1,0,0,0,0,0,3768,172,12486,337,2630,1902,3072,158,1062,1347,390,1571,914,86,176,312,557,2179,2196,2645,764,2049,881,8934,57,4880,57,6471,252,112,1671,2077,2389,661,64,2335,404,239,264,263,14,1351,19,20,1356,1386,4228,177,181,137,291,1410,142,2066,33,74,178,242,270,8273,806,330,2907,56,75,70,1217,258,49,637,95,6,9100,230,200,96,123,1,23,14,103,91,8991,43,5,6,3,1399,975,7,51,149,9,119,292,292,37,39,55,260,336,25,3,3,45,3,473,420,44,155,107,23,19,162,2017,47,140,0,189,20002,2,2,150,9,151,47,11,258,0,15,160,660,3,7,144,3,4,17,17,6,151,46,5,7,14,150,5,5,33,3,7,113,4,15,15,8,34,12,15,42,262,3,26,9,3,11,1,372,95,4,0,2,1,1,4,0,6,0,13,11,3,12,4,2,3,4,0,2,0,0,0,0,0,0,2,2,14,0,1,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508a579ec458c954c0aa9d3411ce9e6fac8bff91ad269d4a414e192b464af2d1.exe,56320,251,20,22,29,36,45,90,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,22,22,22,1,1,0,0,0,0,0,8503,133,18008,609,1908,6198,6627,127,2913,3704,1272,3327,1755,483,972,1017,845,6161,29544,9130,1443,10359,1794,906,10,9315,10,11362,402,708,16841,17796,12390,916,886,4191,1096,760,640,606,132,6717,33,676,5682,5733,8874,125,157,92,530,6495,395,1493,175,284,420,1038,1080,1605,2330,867,1208,330,363,194,2257,414,10,924,137,6,815,188,389,159,253,3,391,47,257,227,2148,814,24,27,23,2836,468,21,121,124,8,224,198,198,1755,31,124,470,659,16,3,8,62,17,631,214,32,302,604,38,28,200,3958,28,234,5,354,331,3,3,236,10,216,181,27,600,1,12,302,1242,8,10,243,9,10,83,69,16,422,373,0,16,32,269,10,10,56,8,15,576,8,54,54,16,78,28,23,88,518,7,45,22,7,18,1,727,589,4,2,3,3,17,1,0,54,0,124,49,3,12,4,2,3,3,0,2,0,1,0,0,0,0,2,4,4,0,0,0,4,4,0,65,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b2493a580153291b69ca23190d00a00b1220cd0aadf469b3974fdaa726516649.exe,736256,2846,273,375,566,624,1160,728,353,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,5,3,2,0,1,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,369,369,395,1,1,0,0,0,0,0,7668,156,27967,851,2032,5615,7402,151,2576,3221,628,1975,1985,75,191,333,630,4648,15601,9804,2398,1024,1842,174,57,12119,57,14760,534,2121,13595,16155,11655,1675,108,5304,2348,450,895,855,42,55025,34,357,3097,3149,10813,156,230,104,356,1740,786,1350,179,216,493,632,681,6408,3489,1148,2078,90,358,305,3000,589,61,1399,217,4,370,449,608,316,645,1,181,36,252,210,337,359,32,37,31,3860,608,21,112,142,6,217,128,128,756,34,269,533,749,17,3,3,99,20,797,348,56,336,1876,52,63,200,5911,28,317,48,473,13034,4,4,643,13,311,256,36,596,2,32,342,1517,7,11,320,5,8,63,202,17,452,460,2,17,34,371,9,9,70,7,18,397,7,42,42,14,88,31,27,76,489,8,66,64,7,48,3,829,83,7,11,3,2,12,4,0,48,0,30,21,4,16,6,3,4,4,0,40,0,1,0,0,0,0,2,2,3,0,2,2,6,6,1,19,0,0,0,0,0,0,0,0,0,0,12,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ab8eee432fa636360b3c6724fe6851e9cf8eeae1ee9da6fc576bee1cd5d7fad2.exe,80896,651,15,10,27,12,38,173,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,13,13,1,1,0,0,0,0,0,7785,141,23704,601,2040,7904,8776,134,4116,3643,1054,2683,2318,290,586,708,685,4477,29352,10842,1587,4349,2238,858,12,13315,14,15870,641,989,18110,19629,14382,1063,826,6140,2354,851,1067,1026,151,6578,37,765,7026,7078,12098,135,197,93,734,3734,440,1424,176,305,478,1220,1260,1521,2439,1214,1423,132,390,229,3396,686,22,1123,183,7,955,236,463,188,348,4,288,44,268,235,2193,938,26,29,27,3289,527,21,120,134,9,216,225,225,1766,35,148,750,1125,15,3,9,95,27,888,243,38,532,1570,44,28,200,4692,27,269,5,589,334,4,4,227,10,207,172,28,611,2,16,534,2154,9,12,281,10,12,88,70,18,669,373,0,18,36,304,12,12,63,9,17,776,9,52,52,18,81,24,25,70,681,8,59,28,8,48,3,1137,31,5,5,4,3,20,1,0,57,0,121,49,3,12,4,2,3,3,0,2,0,1,0,0,0,0,3,6,6,0,0,0,4,4,0,52,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2558d0817586306d0ddf7beadd371785cd0a0b7ed860ac62760dbbc92866008a.exe,1039360,18295,5415,5028,6262,2930,3339,2301,5073,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4792,4792,5023,1,1,0,0,0,0,0,5541,100,6202,25981,871,6040,20369,96,240,347,110,552,501,5,10,321,156,139,28278,590,37,69,948,124,0,40884,0,40447,102,54,1572,1911,1748,108,45,19952,74,330,160,120,1237,193,26,27,537,554,39650,103,120,99,92,26880,15349,916,49,29,50,43,54,89,816,10,1356,9,2,11,359,2,0,550,1,12,49,1227,1250,1323,49,1,10,55,168,171,466,475,429,429,429,320,318,8,29,88,16,280,37,37,86,33,1271,69,18,27,3,9,15,5,232,367,14,7,5,8,11,324,202,52,27,0,5,75,2,2,28,0,3,1,5,1,1,7,4,16,0,2,21,0,1,0,0,0,0,0,0,1,4,25,2,2,4,1,4,8,1,6,6,0,17,0,2,1,4,0,3,2,0,1,0,9,6,0,0,0,1,19,0,2,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0e932dd0eb5ac59e3a4a2412ad3424052fd57053923a9006b8a63061b2d9ba78.exe,1063572,7894,2474,2560,2566,2485,2534,2599,2538,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2518,2518,2548,1,1,0,0,0,0,0,5642,89,29034,408,1551,5500,11380,83,7992,1407,371,2377,879,85,171,526,944,2056,88878,9601,879,961,1384,219,68,19620,68,31749,95,135,20768,20142,13507,500,50,7610,7221,354,8338,8284,180,6109,31,401,5229,5261,21265,88,90,59,237,1067,350,721,174,184,366,329,359,401,504,726,348,50,78,157,4099,82,20,654,102,3,282,249,352,155,75,6,133,58,258,216,700,812,184,190,186,2435,376,11,73,79,5,301,373,373,725,22,117,121,60,16,3,3,75,20,300,180,12,5,6732,31,16,200,2483,28,207,7,38,64,1,1,54,4,12,12,25,903,3,7,4,24,5,5,208,6,8,54,62,13,124,12,2,10,20,225,7,7,46,5,10,59,5,24,24,10,73,11,20,14,30,5,58,28,7,44,4,27,54,1,2,1,1,24,3,0,48,0,82,4,1,4,0,0,1,1,0,36,0,1,0,0,0,0,2,2,5,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
